Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
dunes 38496|38496|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Cenozoic|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Qd.|Dunes, sandplain with dunes and swales; may include numerous interdune claypans; may be locally gypsiferous|regolith|||N|
felsic granulite 73059|73059|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Birksgate Complex|29906|||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Quartz-plagioclase-pyroxene-garnet granulite; Quartz-K-feldspar-plagioclase-hypersthene-garnet granulite|high grade metamorphic rock|||Y|
felsic intrusives 42189|42189|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Triassic||||Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for Australian 1:1 million geological map, National Maps Project.|Felsic intrusive rocks; including tonalite, diorite, granodiorite, granite, monzogranite, rhyolite, microgranodiorite|igneous felsic intrusive|||N|
ferruginous duricrust 38498|38498|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Czl.|Ferruginous duricrust, laterite; pisolitic, nodular, vuggy; may include massive to pisolitic ferruginous subsoil, mottled clays, magnesite, reworked products of ferruginous and siliceous duricrusts, calcrete, gossan; residual ferruginous saprolite|regolith|||N|
gabbro, dolerite 73087|73087|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Gabbro, dolerite and metabasic plugs and dykes, sheared margins|igneous mafic intrusive|||N|
gabbro, hypersthene gabbro 77900|77900|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic|||isotopic, K/Ar|Paleoproterozoic|||inferred||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Gabbro, Streaky Bay region, western Eyre Peninsula, Gawler Element (various locations: Inkster, Cungena, Ripon; 4 gabbro samples). Webb et al. (1986). Min age: 1619, 1603, 1509, 1010 K-Ar (plagioclase, hornblende).
|Gabbro, hypersthene gabbro|igneous mafic intrusive|||Y|
gabbroic intrusions 78500|78500|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Proterozoic||||Proterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Distribution of inferred gabbroic intrusions under cover, interpreted (by GSWA) from magnetic and gravity anomalies in Albany-Fraser and Officer areas, and from drilling of similar anomalies in SA. From: D'Ercole, C., Lockwood, A.M., 2004. The tectonic history of the Waigen area, western Officer Basin, interpreted from geophysical data. Western Australia Geological Survey, Annual Review 2003-04, Technical Paper, 71-80 [RefID 69055]. Also used in: Hoatson, D.M., Claoue-Long, J.C., Jaireth, S., 2008. Australian Proterozoic Mafic-Ultramafic Magmatic Events: Sheets 1 and 2 (1:5000000 and 1:10000000 scale maps), Geoscience Australia, Canberra|Inferred gabbroic intrusions under cover|igneous mafic intrusive|||Y|
gabbronorite 77902|77902|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic|980.4||isotopic, K/Ar|Mesoproterozoic|1120||inferred, intrusive relationship||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named gabbronorite (eastern Musgrave Orogen; location: 211329 E, 7076872 N; Lat 26.399114, Long 132.106425). Webb (1985)p32, 34. Imprecise age of gabbronorite. Min age 980 Ma [checked in source ref.] K-Ar (whole rock). Intrudes Ernabella Adamellite [age ~1120 Ma].|Gabbronorite|igneous mafic intrusive|||Y|
gneiss 36046|36046|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned||||||||||||||||No|44535||||||Unnamed unit used in Proterozoic Granites GIS.|Gneissic pyroxene adamellites, gneissic granites, granitic gneisses, pyroxene granulites, pyroxene gneisses, amphibolites.||||N|
gneissic granite 73055|73055|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Gneissic granite|meta-igneous felsic intrusive|||Y|
granite - Olary Domain 74182|74182|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic|1719||isotopic, U/Pb|Paleoproterozoic|1719||isotopic, U/Pb||||No||||||||Granodiorite to monzogranite, I-type affinity|igneous felsic intrusive|||N|
granite 36025|36025|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned||||||||||||||||No|23400||||||Unnamed unit used by Proterozoic Granites GIS. Unit is a subdivision of Hypersthene adamellites on Woodroffe 1967 1:250K map legend.|||||Y|
granite 37500|37500|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cambrian||||Cambrian|||||||No|||||||Lithology recorded for this unnamed unit is that to be used for Tasmania, South Australia 1:1million geological map, National Maps Project.|Undifferentiated acid intrusives|igneous felsic intrusive|||Y|
granite 73035|73035|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project. U-Pb age ~1580Ma|Sodic granitoids: trondhjemite to granodiorite, leucocratic; hornblende quartz monzodiorite to biotite granodiorite.  S-type to locally I-type|igneous felsic intrusive|||Y|
granite 73085|73085|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project. (Engenina Adamellite & Balta Granite?)|Fine-medium grained granodiorite, monzogranite and granite plugs and dykes|igneous felsic intrusive|||N|
granitic gneiss - Yoolperlunna Inlier 73070|73070|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Granitic gneiss, partly mylonitised and retrogressed; granite dykes|meta-igneous felsic intrusive|||N|
granitoids - Syn-Kimban Orogeny 73072|73072|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Gneissic granite; granodiorite; monzogranite. Veins of pegmatite and aplite|meta-igneous felsic intrusive|||N|
granulite, paragneiss 73076|73076|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Mount Woods Complex|36994|||Paleoproterozoic||||Paleoproterozoic|1742|27|isotopic, U/Pb||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project. Minimum metamorphic Age(U-Pb)=1742+/-27Ma|Granulite, paragneiss, schist, BIF, magnetite-rich schist, quartzite, migmatite. Minimum metamorphic|high grade metamorphic rock|||N|
greisen 73036|73036|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Greisen alteration of microgranite (and Tarcoola Formation)|metasomatic|||N|
hornblende gabbronorite 77903|77903|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic|1199||isotopic, K/Ar|Mesoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Hornblende gabbronorite (eastern Musgrave Orogen; location: 746433.8 E, 7099466.3 N; Lat 26.203235, Long 131.466222) Webb (1985). Imprecise age of gabbronorite  Min age: 1199 Ma K-Ar (biotite)|Hornblende gabbronorite|igneous mafic intrusive|||Y|
hypersthene charnokite 73054|73054|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||Pitjantjatjara Supersuite|39078|Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Hypersthene monzogranite|meta-igneous felsic intrusive|||Y|
intermediate granulite 73058|73058|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Birksgate Complex|29906|||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Intermediate granulite; feldspar-pyroxene granulite, garnet-rich in part; Plagioclase-pyroxene-garnet granulite, dark-coloured|high grade metamorphic rock|||Y|
lake deposits 38492|38492|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Quaternary|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Qt.|Lake and swamp deposits; mud, silt, evaporites, limestone; minor sand, peat|regolith|||N|
lamprophyre dykes 74217|74217|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Ordovician|469|19||Ordovician|469|19|||||No|||Whitaker, A. (GA)|22/APR/08|||Age 469+/-19 Ma.  EOd10 - SA 250K Geology map symbol.|Lamprophyre dykes; vesicular, alkaline, ultramafic|igneous lamprophyres|||Y|
leocogranite, fluorite bearing 73016|73016|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cambrian||||Cambrian|||||||No|||||||Lithology referring to an unnamed unit to be used for South Australia 1:1 million geological map, National Maps Project.|Leucogranite, fine-coarse, red-pink, fluorite bearing|igneous felsic intrusive|||Y|
leucocratic gneissic granite 73079|73079|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Mount Woods Complex|36994|||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Leucocratic gneissic granite-granodiorite|meta-igneous felsic intrusive|||N|
leucogabbro 77914|77914|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|1586.8|4.1|isotopic, U/Pb-Pb/Pb ion probe||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Hiltaba Suite, Peculiar Knob North iron ore prospect (DDH PK1, 326.7-328.8 m; MGA location: 538128 E, 6730169 N; Lat 29.5575000, Long 135.3908340). East Gawler. Mafic magmatic intrusive age. Jagodzinski (2005).|Leucogabbro|igneous mafic intrusive|||Y|
limestone 72694|72694|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Cenozoic||||Cenozoic|||||||No|||||||Unnamed unit used for Australian 1:1million geological map, National Geological Maps Project.|Limestone, chalcedonic limestone; calcareous siltstone, sandstone, conglomerate|sedimentary carbonate|||N|
limestone scree and colluvium 72824|72824|||||Yes|Formation, beds|Informal|Unnamed published|Unpublished|||||Quaternary||||Quaternary|||||||No|||||||Particularly developed on the Nullarbor Limestone in WA and SA|Clay and rock fragments washed into depressions from limestone slopes|regolith|||N|
lunette dunes 72955|72955|||||Yes|Formation, beds|Unnamed|Unnamed published|Unpublished|||||Quaternary||||Quaternary|||||||No|||||||Used in the 1:1 million scale Surface Geology of Australia dataset. GSNSW prefers to use 'aeolian lunette' for this unit.|Quartz and gypsum dunes and mounds (kopi); may include minor silt, sand, gravel, and clay flats adjacent to playas; locally includes some playa sediments|regolith|||N|
mafic dykes 77908|77908|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic||||Proterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Mafic dykes trending north-northwest; up to 90 km long; may be as young as Neoproterozoic; no absolute age of mafic-ultramafic rocks. Drexel et al. (1993). Cowley, W.M. (Compiler), 2006. Solid geology of South Australia. Department of Primary Industries and Resources, South Australia. Mineral Exploration Data Package, 15 (version 1.1.). Province: Officer (or basement to basin), Coompana.|Mafic rocks|igneous mafic intrusive|||Y|
mafic dykes 77909|77909|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic||||Proterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Mafic dykes. Proterozoic-possibly Neoproterozoic; no absolute age of mafic-ultramafic rocks. Glikson et al. (1996). Cowley, W.M. (Compiler), 2006. Solid geology of South Australia. Department of Primary Industries and Resources, South Australia. Mineral Exploration Data Package, 15 (version 1.1.). Musgrave Province.|Mafic rocks|igneous mafic intrusive|||Y|
mafic granulite 73057|73057|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|Birksgate Complex|29906|||Mesoproterozoic||||Mesoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Mafic granulite|high grade metamorphic rock|||Y|
mafic granulite 77912|77912|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic|1547|10|isotopic, U/Pb-Pb/Pb ion probe|Mesoproterozoic|||inferred||||No|||||||Informal unit used in the Mafic-Ultramafic Event Series dataset 2013.  DDH Nundroo 2, 128.0-128.9 m; GDA94 location: 238453 E, 647761 N; Lat 31.805835, Long 132.237289. Fanning et al. (2007). No absolute age of mafic-ultramafic rocks. 
|Mafic granulite (high-grade hb-pl-cpx mafic gneiss and pl-cpx-opx-gt-mt mafic gneiss)|high grade metamorphic rock|||Y|
mafic intrusions 77904|77904|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Early Cambrian|||inferred, geological correlation|Early Cambrian|||inferred, geological correlation||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dykes, Lachlan West Province. Cowley, W. M., 2006 1:2M Solid Geology of South Australia, Department of Primary Industries and Resources South Australia.|Mafic intrusions|igneous mafic intrusive|||Y|
mafic rocks - syn-Kimban Orogeny 73073|73073|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Used in the 1:1 million scale geology of SA, National Geological Maps Project.|Undifferentiated mafic rocks|igneous|||N|
mafic rocks 73012|73012|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ordovician||||Cambrian|||||||No|||||||Lithology referring to an unnamed unit to be used for the Australian 1:1 million geological map, National Maps Project.|Mafic to intermediate intrusive rocks; dolerite, norite, gabbro, diorite, microdiorite|igneous mafic intrusive|||N|
mafic rocks 77901|77901|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic|||inferred|Paleoproterozoic|||inferred||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Mafic dykes at Barns gold deposit (25 km north of Wudinna). Neumann & Fraser (2007). No absolute age of mafic-ultramafic rocks. Min age: 1700 U-Pb (zircon) Holm (GA, unpublished data). Central Gawler Province.
|Mafic rocks|igneous mafic|||Y|
mafic rocks 77910|77910|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neoproterozoic||||Proterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Mafic sills and plugs. Proterozoic-possibly Neoproterozoic; no absolute age of mafic-ultramafic rocks. Glikson et al. (1996). Cowley, W.M. (Compiler), 2006. Solid geology of South Australia. Department of Primary Industries and Resources, South Australia. Mineral Exploration Data Package, 15 (version 1.1.). Musgrave Province.|Mafic rocks|igneous mafic intrusive|||Y|
mafic-ultramafic rock 77896|77896|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Mesoproterozoic|||inferred|Mesoproterozoic|||inferred||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013.  Un-named mafic-ultramafic dyke, near Olympic Dam Cu-U-Au mine site (DDH RD 1408, 704.0-708.0 m; MGA location: 681641 E, 6629439 N). Max age:  1597.4 +/- 3.6 (?xenocrystal) U-Pb (zircon). East Gawler Province.
