Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Williamsons Road Serpentinite|24575|Williamson Road Serpentinite|41886|||Yes|Formation, beds|Formal|Resvd name published|Defined|Mount Stavely Volcanic Complex|13108|||Late Cambrian||||Late Cambrian||||||VIC|Yes|38436|40887|G.L.Buckland|08/FEB/82|||Defined (as Williamsons Road Serpentinite) in Buckland 1986; name derived from Williamsons Road near Stavely. Appears inexplicably in the singular in Cayley and Taylor (1997): see RefID 61183, and in VandenBerg (2009).|Serpentinite; serpentine-chromite-quartz-magnetite rock|meta-igneous ultramafic|||N|
Willimigongong Ignimbrite|32501|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Macedon Igneous Complex|10936|||Late Devonian||||Late Devonian|||||||No|44197||||||Originally Willimigongong Dacites (Gregory 1902); later Willimigongong Creek Dacite (Summers 1914). Melbourne 1:250 000 sheet area. Probably the same unit as the (obsolete) Mount Robertson Quartzhypersthene Diorite of Joplin, 1975 (after Williams, 1964) [Fons VandenBerg OCT-2010].|Biotite-enstatite rhyodacite ignimbrite; dense blue-black, medium-grained, massive, recrystallised, pyroclastic deposits.|igneous felsic volcanic|||N|
Wilson Creek Shale|26219|Wilson Creek shale|20160|||Yes|Formation, beds|Formal|Variation of published name|Defined|Jordan River Group|9028|||Emsian||||Pragian|||||500|VIC|No|43871|33601|||||A controversy exists to include Wilson Creek Shale in the Humevale Siltstone (due to fossil evidence) but here the authors propose Humevale Siltstone be redefined to exclude the shale unit and Norton Gully Sst (1997) - see RefID: 61185.|Dark grey to black paper-laminated shale packages alternating with thin siltstone beds; sandstone beds near top of unit. Marker unit. Contains numerous fossils. (RefID: 61185)|argillaceous detrital sediment|||N|
Wilsons Promontory Granite|20179|Wilsons Promontory granite|20180|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Promontory Suite|31627|Middle Devonian|384|||Middle Devonian|395|4|||||No|37501||||||Intrusion at 384 Ma. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G260|Garnet bearing S-type granite|igneous felsic intrusive|||Y|
Windarra Formation|23217|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Timbarra Subgroup|30554|||Early Devonian|395|||Ludlow|410||||700||No|43206||VandenBerg A.H.M., Orth K.|22/MAR/89|||Murrindal area.|||||N|
Windermere Sandstone Member|20219|Windermere Member|20218|||Yes|Member, phase|Formal|Variation of published name|Fully described|Eumeralla Formation|6363|||Aptian|119|||Barremian|125||||160||No|42361||||||Also called Windermere Member in Victoria. Within the Otway Supergroup.||sedimentary siliciclastic|||N|
Windgelli Clay|38052|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||||Late Pleistocene||||Late Pleistocene|||||2||No|23402|||||||Calcareous, aeolian clay.|regolith|||N|
Wingan Granite|20243|Skerries Granite|26899|||Yes|Formation, beds|Informal|Other new published name|Briefly described|||||Early Devonian||||Late Silurian|||||||No|42726||||||Briefly described. Age updated from GSV data (HG, Dec 2005). GSV Code: G9. Non-magnetic pluton (Skerries Granite) surrounding an eliptical magnetic pluton (Wingan Granite). The names of these two plutons have been swapped, so that they now apply in the places they were named after.|Granite|igneous felsic intrusive|||Y|I-type
Winnambool Formation|20250|||||Yes|Formation, beds|Formal|Other new published name|Defined|Murray Group|13544|||Early Miocene||||Late Oligocene|||||130|VIC|No|29898|42966|||||Revised stratigraphy for the Murray Group (Lukask and James 1999) up to Murray Supergroup, included this unit in its definition, along with Geera Clay and Ettrick Formation.  For discussion on this revision, see RefID: 64237 - Part of the stratigraphic scheme of Lawrence (1966). Retained as a formal unit through the Lawrence (1975) and Lawrence and Abele(1988) revisions where it overlay the Geera Clay. Then became a constituent of the Murray Supergroup of Lukasik and James (1998) and was retained as the current and formal name in the subsequently reinstated Murray Group in South Australia.|Platform/lagoonal deposits - calcareous clays.||||N|
Winteriga Sandstone|35521|||||Yes|Formation, beds|Reserved|Reserved|Reserved|Cobbannah Group|32459|||Silurian||||Silurian|||||||No|||VandenBerg A.H. M.|14/JUN/00|||Mount Buffalo 1:100 000 sheet area. Age: ?Silurian. Best exposure along the Rose River.|Sandstone|sedimentary siliciclastic|||N|
Wiridjil Gravel|23229|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Wangerrip Group|19406|||Paleocene||||Paleocene|||||70||No|43590||Tickell, S.J.|14/JAN/92|||Of Tickell et al. (1992); shown as Wiridjil Gravel Member (of Pebble Point Formation) in Edwards et al. (1994); re-established with Formation status in VandenBerg (2009): see RefID 66002. Tertiary sediments previously mapped as Dilwyn Formation, together with Moomowroong Sand  - lateral equivalents of Pebble Point Formation. Unit named after the Parish of Wiridjil (GSV Report 103, p21). See also Formation, Member, Gravels and the misspelling, Wiridgil.|Non-marine, unconsolidated gravel and coarse sand, with minor pebble layers and white clay clasts.|regolith|||N|
Wirrah Conglomerate|30480|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Latrobe Group|10217|||Early Paleocene||||Cenomanian|||||||No|43145|||||||Conglomerate|sedimentary siliciclastic|||N|
Wollonaby Granite|69414|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|||||Early Devonian||||Early Devonian|||||||No|61165||VandenBerg, F. for GSV|01/JUL/05|VandenBerg, F.|01/JUL/05|Geological Survey of Victoria map code: G166. Age updated from GSV data (HG, Dec 2005).|Biotite granite: grey; medium grained; equigranular; pervasive mylonitic fabric.  I-type intrusion.|igneous felsic intrusive|||Y|
Wombargo Subgroup|23240|||||Yes|Subgroup|Formal|Resvd name published|Fully described|Snowy River Volcanic Group|28138|||Early Devonian||||Ludlow|||||3000||No|43206||K.Orth|05/JUN/87|||Murrindal area.|Extrusive, fluvial: conglomerate, sandstone, felsic ignimbrite.|sedimentary siliciclastic|igneous felsic volcanic||N|
Wombat Creek Group|20398|Wombat Creek Beds|20396|||Yes|Group, Suite|Formal|Variation of published name|Fully described|||||Pridoli||||Ludlow|||||4000||No|34406||||||Tallangatta 1:250 000 sheet area. Superseded Wombat Creek Formation. Subdivided into: Toaks Creek Conglomerate, Gibbo River Siltstone (and Tongaro Formation?). Max. thickness: >2.5km. Geological Province: Wombat Creek Graben.|Marine and fluvial conglomerate, siltstone, sandstone, limestone megaclasts.|sedimentary siliciclastic|||N|
Wombat Volcanics|75870|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Cretaceous||||Cretaceous|||||||No|||Partridge, A. (Biostrata P/L), Kelman, A. (GA)|23/MAR/11|||Gippsland Basin. Recent drilling has found a mixed basic volcanics and conglomerate unit at the base of the Emperor Subgroup in both the  Wombat and Longtom fields referred to as the Wombat Volcanics by Partridge. Currently available palynological data suggests that the Wombat Volcanics are part of the Emperor Subgroup (Late Cretaceous) and are significantly younger than the Strzelecki Group (Early Cretaceous). However, more work is required to verify this.|||||N|
Wonga Schist|36817|Wonga schist|35149|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|23857|||||||Informal name for contact metamorphosed Warrak Formation, Deenicull Schist and Lexington Schist in the Stawell region.  Quartz-biotite (cordierite) schist; numerous thin boudinaged quartz veins; psammite beds occasionally preserved|metasedimentary siliciclastic|||N|
Wonthaggi Formation|33943|||||Yes|Formation, beds|Informal|Variation of published name|Described|Strzelecki Group|17440|||Cretaceous||||Cretaceous|||||2500||No|23911||||||Alternate informal variation for upper Strzelecki Group from another author. Re-named the Eumeralla Formation by VandenBerg et al. (2006) and VandenBerg (2008); the Wonthaggi Formation name is retained for Eumeralla Formation-equivalent rocks in the Gippsland Basin.|||||N|
Woodbine Basalt|29167|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Pleistocene||||Pleistocene|||||||No|29425|||||||Basalt|igneous mafic volcanic|||N|
Woods Point Dyke Swarm|20527|||||Yes|Formation, beds|Informal|Other new published name|Described|||||Devonian|376|||Middle Devonian|387|14|isotopic, K/Ar||||No|42827||||||Age 387+/-14 Ma (K/Ar dating reported by Richards and Singleton, 1981,JGSA 28, p403) [RefID 24588, 2003].|Quartz diorite and quartz monzonite, gabbro, peridotite, quartz-feldspar porphyry, granophyre: dykes and sills.|igneous intermediate intrusive|||Y|
Woodside Basalt|20528|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned|||||Pleistocene||||Pleistocene|||||||No|31007|||||||Basalt|igneous mafic volcanic|||N|
Woolamai Granite|20547|||||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||Dromana Suite|5706|Late Devonian||||Middle Devonian|||||||No|33358||||||Age updated from GSV data (HG, Dec 2005).|Granite|igneous felsic intrusive|||Y|
Woollybutt Quartz Monzodiorite|20558|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Devonian||||Wenlock|||||||No|42627||||||G53. Age and lithology updated from GSV data (HG, Dec 2005)|Actinolitic quartz monzodiorite: porphyritic; medium grained; dark green; pyritic; I-type. |igneous intermediate intrusive|||Y|
Woolshed Creek Ignimbrite|23255|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Mount Dawson Subgroup|22409|||Early Devonian||||Ludlow|||||150||No|43206||Orth K|30/NOV/89|||Murrindal area.|Ignimbrite|igneous felsic volcanic|||N|
Woolshed Valley Granite|20581|Woolshed Valley Adamellite|20580|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Beechworth Suite|31572|Late Devonian||||Middle Devonian|||||||No|42154||||||Age and lithology from GSV data (HG, Dec 2005). GSV Code: G193|Granite with crystals of quartz, feldspars and a few biotites in a fine-grained matrix|igneous felsic intrusive|||Y|
Woori Yallock Formation|74951|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Walhalla Group|19233|||Emsian|||inferred, lithostratigraphic correlation|Emsian|||inferred, lithostratigraphic correlation||||No|66244||VandenBerg, F. (GSV)||||Name intended for a new formation within the Walhalla Group, in the Woori Yallock area between Melbourne and Warburton. Age inferred from Walhalla Group age.|Turbiditic sandstone, siltstone and shale with rare diamictite and conglomerate beds; sandstone varies from quartz-rich to micaceous to lithic; shelly fossil fragments locally present.|sedimentary siliciclastic|||N|
Woorinen Formation|20618|||||Yes|Formation, beds|Formal|Other new published name|Redefined|||||Holocene||||Middle Pleistocene|||||10.6|SA|No|34180|42966|||||Defined (Lawrence, 1966a; Firman, 1973). Deposition was initiated between 0.7Ma-0.4Ma based on cessation of Lake Bungunnia. Preceded by "The Featureless Sandplain" and now overlies this.|Unconsolidated red-brown medium to fine silty sand, red calcareous silty clay, sandy clay, clay pellet aggregates; forms extensive dune fields with subdued crests and flakes separated by swales and sand plains|regolith|||N|
Wooroonook Granite|42135|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|60491|||||||Granite|igneous felsic intrusive|||Y|
Woosang Granite|37794|||||Yes|Formation, beds|Formal|Other new published name|Described|||Nine Mile Suite|41779|Early Devonian||||Early Devonian|||||||No|60492||||||Granite: gravity response confused by responses from other intrusions; K, Th and U higher than surrounding alluvium. GSV Code:G628. 628a; weakly magnetic (< 10 nT) rim. G628b: essentially nonmagnetic (< 2 nT). Age updated from GSV data (HG, Dec 2005).|Weakly porphyritic, medium grained, muscovite granite; contains biotite and cordierite; reduced S-type|igneous felsic intrusive|||Y|S-type
Woranga Member|24123|||||Yes|Member, phase|Formal|Unknown or process pending|Mentioned||||||||||||||||No|38929||VandenBerg, A.H.M.|25/AUG/82||||||||N|
Worange Point Formation|20623|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Merrimbula Group|11713|||Famennian|354|||Frasnian|365||||1100||No|43461||||||Age: 354-365 Ma stated in 2003 palaeomag paper, but age likely to be determined on fossils. Lack of phyllolepids suggests younger than Hervey Group placoderm fauna.|Interbedded brown to cream quartzofeldspathic sandstone and shale, passing up into purple sandstone; massive sandstone with mudrock|sedimentary siliciclastic|||N|
World Hill Granite|20629|World Hill granite|29175|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|36201|||||||Granite|igneous felsic intrusive|||Y|
Wrens Flat Andesite|23265|||||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described|Jamieson Volcanic Group|73609|||Cambrian||||Cambrian|||||||No|61187||VandenBerg, A.H.M.|07/SEP/94|||Cambrian. Misspelt when reserved.|Andesite|igneous intermediate volcanic|||N|
Wroxham Granodiorite|30507|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Early Devonian||||Late Silurian|||||||No|22878||Simpson C.|19/SEP/96|||Craigie 1:100 000 sheet area. Highly magnetic in the east (200-250 nT), non-magnetic along western margin. High K, low Th and U. Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G522|Grey, medium to coarse grained, massive to moderately foliated, biotite-hornblende granodiorite with abundant mafic inclusions; contains thin mylonite zones|igneous felsic intrusive|||Y|
Wuk Wuk Marl|20658|Wuk Wuk Marl Member|20657|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|Seaspray Group|16717|||Middle Miocene||||Middle Miocene|||||25||No|33459|||||||Poorly bedded, brown and grey bryozoal marl.|sedimentary carbonate|||N|
Wulgulmerang Volcaniclastics|75750|Wulgulmerang Tuff|20660|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Snowy River Volcanic Group|28138|||Early Devonian||||Early Devonian|||||200||No|68115||VandenBerg, A.H.M., Morand, V (GSV)|30/SEP/10|||Replaces Wulgulmerang Tuff - advice from Fons VandenBerg 30-SEP-2010. Of Snowy River Volcanics?|Clastics and pyroclastics|igneous felsic volcanic|sedimentary siliciclastic||N|
Wunghnu Group|20670|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Pleistocene||||Late Miocene||||||VIC|No|29898|42966|||||Now includes the Parilla Sand (DPMAR06).|Regolith.|regolith|||N|
Wurruk Sand Member|20676|||||Yes|Member, phase|Formal|Other new published name|Described|Boisdale Formation|27716|||Pliocene||||Miocene|||||||No|35273||||||Geol. Prov: onshore Gippsland Basin.|Sand||||N|
Wurutwun Formation|20679|Coopers Creek Formation|26492|||Yes|Formation, beds|Formal|Other new published name|Described|Jordan River Group|9028|||Lochkovian||||Lochkovian|||||||No|41571||||||These rocks formerly included in Coopers Creek Formation (Willman 1971). Not related to Coopers Creek Limestone.|Dark grey to black siltstone, quartz-rich and some lithic sandstone, conglomerate, limestone lenses; black shale, chert; deep-marine deposits. Speckled blue-green to yellow-pink in RGB. Nonmagnetic.||||N|
Wy Yung Gravel Member|20684|Wy Yung Gravel|20685|||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Tambo River Formation|26924|||Middle Miocene||||Middle Miocene|||||||No|35273|||||||Gravel||||N|
Wycheproof Granite|20707|||||Yes|Formation, beds|Formal|Other new published name|Described|||Glenloth Suite|37620|Middle Devonian|387|6||Early Devonian|407|6|||||No|35278||||||Age and lithology updated from GSV data (HG, Dec 2005)|Biotite-muscovite granite: coarse grained, pale grey |igneous felsic intrusive|||Y|S-type
