Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Waters Formation|31876|Waters|23154|||Yes|Formation, beds|Formal|Resvd name published|Fully described|Tarcunyah Group|31872|||Cryogenian||||Cryogenian|||||100||No|43848||||||Used in the Rudall 1:250 000 sheet area.|Shale, finely laminated and locally stromatolitic dolomite, upward-fining sandstone-siltstone-shale rhythmic units, and sulphide beds|argillaceous detrital sediment|mineralisation||N|
Wattagee Formation|74812|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Glen Group|74811|||Neoarchean|2719|||Neoarchean|2724||||||No|64891||Van Kranendonk, M. (GSWA)|17/SEP/08|||Geological province: Murchison Domain. See also misspellitng Watagee.|Ultramafic schist; pyroxene spinifex-textured basalt; komatiitic basalt, locally pillowed; dacite; quartz-sericite schist; light to dark-grey slate, highly fissile. All metamorphosed.|meta-igneous ultramafic|igneous mafic volcanic||N|
Wattie Group|19609|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Calymmian|1570|||Statherian|1610||||450|NT|No|32699|48943||||| Age: 1610-1570Ma.  Possibly correlated with Nathan Group. Micaceous siltstone, sandstone, minor dolostone in Auvergne area.|Siltstone, sandstone, dolostone|sedimentary carbonate|sedimentary siliciclastic||N|
Wattle Creek Basalt|24086|||||Yes|Formation, beds|Formal|Resvd name published|Fully described||||||||||||||||No|42533||Watkins K.P., A.H.Hickman, R.Davy|05/DEC/85||||||||N|
Weaber Group|19643|||||Yes|Group, Suite|Formal|Other new published name|Redefined|||||Moscovian|311|||Tournaisian|345||||2400||No|44965|61542|||||Of Mory and Beere (1988). See also Lexicon. ?Defined 1966. Stratigraphy revised by Gorter et al (2005) - see APPEA Journal 45/1. Group may now be non-current?? But name used by NTGS in 2006 Auvergne map.|Quartz sandstone, siltstone, shale, minor limestone and conglomerate. Shoreface, deltaic and fluvial deposits|sedimentary siliciclastic|sedimentary carbonate||N|
Weebo Granodiorite|29720|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Archean|2658|7|isotopic, U/Pb-Pb/Pb ion probe|Archean|2666|6|||||No|43289||Westaway & Wyche S.|13/SEP/95|||DARLOT 1:100 000 sheet area, northern Goldfields.|Granodiorite, both fine- and coarse-grained phases.||||Y|
Weedarra Shale|19668|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Lyons Group|28702|||Sakmarian||||Sakmarian|||||||No|44344||||||See also Lexicon. Defn on Tech File G/50-1. Name obsolete?|||||N|
Weedong Sandstone|24088|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|40837||P.Lehmann|20/JAN/84||||||||N|
Weedy Basalt|70699|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Cryogenian||||Cryogenian|||||||No|62453|||||||||||N|
Weeli Wolli Formation|19674|Weeli Wolli formation|19676|||Yes|Formation, beds|Formal|Other new published name|Redefined|Hamersley Group|8005|||Paleoproterozoic|2449|3||Paleoproterozoic|2449|3||5|600|WA|No|44729|33544|||||Max Age: 2449 (+/-) 3 Ma.|Banded iron-formation (commonly jaspilitic), mudstone, siltstone; common interlayered metadoleritic sills.|sedimentary non-carbonate chemical or biochemical|igneous mafic intrusive||N|
Weelumurra beds|69680|Weelumurra Beds|24089|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Middle Miocene|14|||Middle Miocene|16.5||||34||No|61155|||||||||||N|
Weiragoo Granite|31771|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Archean||||Archean|2666||||||No|43835|||||||Heterogeneous, porphyritic to even grained monzogranite with circa 2730 Ma zircon xenocrysts; in places numerous gneissic inclusions. Prograde amphibolite grade metamorphism.|igneous felsic intrusive|||Y|
Welcome Well Formation|73395|Welcome Well Complex|19695|||Yes|Formation, beds|Formal|Resvd name published|Described|Minara Group|73397|||Neoarchean||||Neoarchean|||||||No|65180||Groenewald, B. (GSWA)|08/JUN/07|||Age c.2704 (Barley et al 2002).|Metamorphosed andesite lava and volcaniclastic rocks.||||N|
Weld Spring Member|40792|||||Yes|Member, phase|Formal|Resvd name published|Briefly described|Glenayle Dolerite|40821|||Mesoproterozoic||||Mesoproterozoic|||||||No|50319||Pirajno, F. and Hocking, R.|16/APR/04|||Part of the Warakurna Large Igneous Province. Published on Glen Ayle 1:100K mapsheet.|Fine- to medium-grained dolerite with disseminated Fe-Ti oxides; minor sulfides and accessory apatite.||||Y|
Weldon Creek Lava member|34479|||||Yes|Member, phase|Informal|Other new published name|Briefly described|Koongie Park Formation|9793||||||||||||100||No|22754|||||||||||N|
Well Granite Complex|33896|||||Yes|Group, Suite|Formal|Other new published name|Mentioned|||||Archean||||Archean|3093||||||No|22449||||||West Pilbara.|||||Y|
Wellesley Chert Member|24092|||||Yes|Member, phase|Formal|Unknown or process pending|Described||||||||||||||||No|40938||J.A.Bunting|17/MAY/83||||||||N|
Wells Formation|26208|Mount Wells Formation|22451|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Archean|2650||isotopic, U/Pb-Pb/Pb ion probe|Archean|2670||isotopic, U/Pb-Pb/Pb ion probe|||WA|No|33800|33800||||||Felsic volcanics.||||N|
Wenmillia Formation|19735|Wenmillia Beds|19734|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||||Proterozoic||||Proterozoic||||||WA|No|32649|36293||||||||||N|
Werillup Formation|27611|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Plantagenet Group|15310|||Late Eocene|39.5|||Early Eocene|51.5||||49||No|34102|24094|||||The lower part of this unit has been renamed North Royal Formation. Werillup Formation now includes rocks previously included in upper Werillup Formation, Rollos Bore Formation and Wollubar Sandstone (RefID 24397, published 2003). See also misspelt Werrilup Formation, Werrillup Formation, Werilup Formation.|Dark grey, siltstone, sandstone, claystone, minor brown coal (lignite, carbonaceous siltstone), limestone.|sedimentary siliciclastic|organic-rich rock||N|
Wesley Yard Monzogranite|31786|Wesley Yard|29803|||Yes|Formation, beds|Formal|Resvd name published|Fully described|||Kevins Dam Suite|31898|Orosirian|1805|||Orosirian|1835||||||No|43853||||||Age updated by I.Sweet.|Massive, medium-coarse grained, porphyritic biotite granite; minor granodiorite|igneous felsic intrusive|||Y|
West Angela Member|29987|West Angela Shale Member|19772|||Yes|Member, phase|Formal|Variation of published name|Fully described|Wittenoom Formation|20327|||Archean||||Archean|||||100||No|43063||||||Variation on West Angela Shale Member? Parent updated from Wittenoom Dolomite.|Shale, dolomite and dolomitic argillite.|argillaceous detrital sediment|sedimentary carbonate||N|
West Creek Formation|24095|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Bangemall Group|27106|||Proterozoic||||Proterozoic|||||||No|41144||J.H.Vogt|04/AUG/83|||Geological Province: Jillawarra Sub-basin|Lower coarse-grained sandstone and polymictic conglomerate; a thick turbidite unit of alternating sandstone, siltstone and minor conglomerate; a local dolostone and siltstone unit; an upper coarse-grained ferruginous sandstone, minor conglomerate.|sedimentary siliciclastic|||N|
West Kimberley Lamproite|19785|West Kimberley lamproite|19788|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described||||||||||||||||No|40811|||||||||||Y|
West River gneiss|36945|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|23727||||||Mentioned|||||N|
West Warrery Satellite Granodiorite|19792|West Warrery satellite granodiorite|19793|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|38242|||||||||||Y|
Western Creek Gabbro|19807|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described||||||||||||||||No|42112|||||||||||Y|
Western Desert Dyke Suite|75996|||||Yes|Group, Suite|Reserved|Reserved|Reserved|||||Neoproterozoic|976|||Neoproterozoic|976||||||No|||M. Wingate (GSWA)|29/JUN/11|||Roger Hocking (WA Strat Name Convenor) approved use of name [29-JUN-2011 email]. NNW-trending dolerite dyke swarm, dated at 976 Ma, intruding Proterozoic granite and volcanic rocks of the Warumpi Province of the west Arunta Orogen. Lithology: dolerite. Map sheet: Webb. Nearest Town: Kiwirrkurra. To be published: Aurore Joly, Michael Dentith, Alok Porwal, Catherine Spaggiari, Ian Tyler, T. Campbell McCuaig. An integrated geological and geophysical study of the West Arunta Orogen and its mineral prospectivity. GSWA report, publication expected Dec. 2011.|Dolerite|igneous mafic intrusive|||Y|
Westonia Formation|26209|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neogene||||Miocene||||||WA|No|41199|41199||||||||||N|
Westralia Sandstone|24096|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Collie Group|4345|||Artinskian||||Sakmarian|||||||No|42711|42711|Le Blanc Smith G.|02/MAY/91|||Mentioned in 94/27644. Described as Collie Subbasin, Southern Perth Basin (2008).|Predominantly sandstone with interbedded subordinate siltstone in coarsening-upward sequence.|sedimentary siliciclastic|||N|
Whaleback Shale Member|27096|Mount Whaleback Shale Member|13211|||Yes|Member, phase|Formal|Variation of published name|Redefined|Brockman Iron Formation|2602|||Paleoproterozoic|2463|5|isotopic, U/Pb-Pb/Pb ion probe|Archean|||||75|WA|No|34541|33544|||||See also name variations Mount Whaleback Shale, Whaleback Member, Mount Whaleback Shale Member, Mount Whaleback shale and Whaleback Shale.|Thin band of iron formation rocks with significant sheet-silicate content causing a shaly appearance.|sedimentary non-carbonate chemical or biochemical|||N|
Wharton Sandstone|19862|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|38632|||||||||||N|
Wheatbelt Suite|75381|||||Yes|Group, Suite|Reserved|Reserved|Reserved||||||||||||||||No|||Wingate, M. (GSWA)|15/JUL/09|||Of the Marnda Moorn Supersuite.  This igneous suite takes the form of  a dyke swarm in the WA wheatbelt region. To be published = The new suite will be described in a paper currently in prep., to be published in 2010.|||||N|
Whim Creek Group|26211|||||Yes|Group, Suite|Formal|Other new published name|Defined|De Grey Supergroup|69685|||Archean|2600|||Archean|3020||||900|WA|Yes|30766|30766|Hickman, A.H.|23/JUN/75||01/APR/76|First comprised Warambie Basalt, Mons Cupri Volcanics, Constantine Sandstone and Mallina Formation (Fitton et al 1975); then Rushall Slate, Cistern Formation, Mons Cupri Volcanics (Smithies 1997); now Mons Cupri Dacite, Red Hill Volcanics, Warambie Basalt.  Rushall Slate/Cistern Formation reclassified.|Shale, siltstone, sandstone, basalt, high-Mg basalt, volcaniclastics, wacke, conglomerate, dacite, rhyolite, metamorphosed semi-pelite.|argillaceous detrital sediment|igneous volcanic||N|
Whimbrel Sandstone Member|77461|||||Yes|Member, phase|Informal|Other new published name|Mentioned|||||Triassic||||Triassic|||||||No|67370||||||Unit in Crane Formation? Diagram is not fully clear.|||||N|
Whitby Sandstone|19881|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Cardup Group|3601|||Neoproterozoic|||inferred|Neoproterozoic|||inferred|40||WA|No|30939|36293||||||Boulder to cobble conglomerate grading up into fine to coarse-grained sandstone or orthoquartzite.|quartz-rich arenite to rudite|||N|
White Flag Formation|19889|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Black Flag Group|28372|||Archean|2675|6||Archean|2813|3|||||No|42221|||||||||||N|
White Hill Road Limestone Member|73572|White Hill Road Member|29484|||Yes|Member, phase|Formal|Variation of reserved name|Defined|Tims Thicket Limestone|73571|||Pleistocene||||Pleistocene|||||||No|63454||||||Originally reserved as White Hill Road Member (Semeniuk 1995) but defeined as White Hill Road Limestone Member (Semeniuk 1995). Type location is same as for parent formation. Forms the upper part of Time Thicket Limestone.|Aeolianites; cross-laminated to structureless, fine and medium calcarenite.||||N|
White Hope Basalt|77943|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Archean||||Archean|||||||No|||Sapkota, J. (GSWA Kalgoorlie)|01/JUL/13|||After White Hope Mine. Map Sheet: SH51-1,  Wildara 3041. Porphyritic to glomeroporphyritic basalt; fine to coarse plagioclase phenocrysts; local intense epidotization; metamorphosed. To be published = GSWA geological map and explanatory notes, 2013/2014.
|Porphyritic to glomeroporphyritic basalt; fine to coarse plagioclase phenocrysts; local intense epidotization; metamorphosed|meta-igneous mafic volcanic|||N|
White Lake Metaconglomerate|29137|White Lake metaconglomerate|19896|||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|31042|||||||||||N|
White Mountain Formation|19898|White Mountain Series""|19900|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Middle Miocene||||Early Miocene|||||120|WA|No|44221|41864|||||See also Lexicon.|||||N|
White Rocks Lamproite|19908|White Rocks lamproite|19910|||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|41158|||||||||||Y|
Whitewater Volcanics|19928|Whitewater volcanics|19931|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Orosirian|1855|5|isotopic, U/Pb|Orosirian|1860||||1200|WA|No|44317|45047|||||Variously considered as part of Lamboo Complex, Hooper Complex, Bow Supersuite. Part also mapped as Castlereagh Hill Porphyry. Intruded by Mount Christine Granitoid and Paperbark Supersuite. Closely related to Paperbark supersuite. Indistinguishable crystallisation ages for Paperbark supersuite, Whitewater Volcanics and related intrusions.|Thick-bedded, massive fine- to medium-grained quartz-feldspar rhyolite to dacite porphyry and welded ignimbrite; minor agglomerate, lapilli tuff, dacitic and rhyodacitic ash-flow tuff, and volcaniclastic sedimentary rock, minor siltstone interbeds.|igneous felsic volcanic|sedimentary siliciclastic||N|
Whitewood Formation|26288|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Manganese Group|11171|||Mesoproterozoic||||Mesoproterozoic||||||WA|No|43056|41669|I.R.Williams|15/OCT/84|||Balfour Downs 1:250 000 sheet.|Sandstone, conglomerate|sedimentary siliciclastic|||N|
Whundo Group|31020|||||Yes|Group, Suite|Formal|Resvd name published|Fully described|Pilbara Supergroup|15189|||Archean|3115|||Archean|3130||||10000||No|22449||Williams I., Hickman A.|10/MAR/97|||Precambrian. West Pilbara.  Age: ~3.12Ga. Forms the Sholl Terrane of the West Pilbara Superterrane (per statement by M.Van Kranendonk/GSWA, Mar06).|Basalt, dolerite, chert, ultramafic rocks, sedimentary rocks, rhyolite tuff, agglomerate, banded iron formation, andesite|igneous felsic volcanic|igneous mafic volcanic||N|
Whyjabby Granodiorite|68515|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Maitland River Supersuite|68668|Archean|2994|2||Archean|2994|2|||||No|64174|63441|Hickman, A.  (GSWA)|30/MAR/05|Hocking, R.|03/MAY/06|New name added in nomenclatural revision in GSWA Record 2006/15 (Van Kranendonk).  Also, for DAMPIER map sheet; nearest town Karratha.|Foliated, micrcocline-porphyritic hornblende granodiorite, containing layers and blocks of banded fine-grained tonalite gneiss, and banded biotite-rich gneiss; orbicular texture locally developed at Whyjabby Pool.|igneous felsic intrusive|||Y|
Wicherina Sandstone Member|31144|||||Yes|Member, phase|Formal|Other new published name|Described|Nangetty Formation|13780|||Asselian||||Asselian|||||250||No|43495||||||See also Wicherina Member.|||||N|
Wickham Pillow Basalt|73852|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Point Samson Group|73847|||Archean||||Archean|||||||No|24391||||||Different from NT's Wickham Formation.|Alterated pillowed matebasite, dolerite dykes.||||N|
Widgiemooltha Dyke|78423|||||Yes|Formation, beds|Informal|Structural term|Mentioned|||Widgiemooltha Dyke Suite|19990|Paleoproterozoic||||Paleoproterozoic|||||||No|65260||||||Formal name would use lithology rather than 'Dyke' in name.|||||N|
Widgiemooltha Dyke Suite|19990|Dundas Dyke Suite|32614|||Yes|Group, Suite|Formal|Other new published name|Defined|||||Paleoproterozoic||||Paleoproterozoic|2411|55|isotopic, Sm/Nd isochron age|||WA|No|46316|46316|||||Defined 1966. Also referred to in  RefID: 64384, as the Widgiemooltha dyke swarm by I. Tyler in 1991: 'The geology of the Sylvania Inlier and the southeast Hamersley Basin, GSWA Bulletin 138, p77 - and described as "the principle east-west suite......dated at about 2400Ma (Fletcher et al 1987).|Mainly dolerite and gabbro; includes cumulate and granophyric differentiates.|igneous mafic intrusive|||Y|
