Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
granite 39518|39518|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Devonian||||Late Devonian|||||||No|||||||Granitoids interpreted from aeromagnetic data. Cootamundra, Forbes 1:250k sheet area. Also used on Temora and Junee 1:100 000 geological map sheets.|Felsic intrusive||||Y|
granite 39519|39519|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Devonian||||Late Devonian|||||||No|||||||Granitoids interpreted from aeromagnetic data Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39521|39521|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Devonian||||Late Devonian|||||||No|||||||Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39524|39524|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Silurian||||Ordovician|||||||No|||||||Late Ordovician-Early Silurian high-level intrusions in Gidginbung Volcanics interpreted from drill core and aeromagnetics Cootamundra 1:250k sheet area|Granite felsic intrusive.||||Y|
granite 39530|39530|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||unnamed granites of the Wollundry Suite interpreted from aeromagnetic data - low magnetic intensity Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39531|39531|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||unnamed granites of the Wollundry Suite interpreted from aeromagnetic data - high magnetic intensity Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39532|39532|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||unnamed granites interpreted from aeromagnetic data - intermediate magnetic intensity Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39533|39533|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||unnamed granites interpreted from aeromagnetic data - high magnetic intensity Cootamundra 1:250k sheet area|Felsic intrusive||||Y|
granite 39545|39545|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Silurian||||Late Silurian|||||||No|||||||Unnamed intrusion interpreted from geophysics Cootamundra 1:250k sheet area|Granite: low magnetic intensity.  Felsic intrusive.||||Y|
granite 67924|67924|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||Bundarra Supersuite|67901|Early Permian||||Early Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Coarse to very coarse grained, porphyritic and equigranular (biotite) - (muscovite) - (garnet) -(cordierite) granite and leucogranite. K-feldspar megacrysts abundant in places|igneous felsic intrusive|||Y|
granite, gneiss, schist - curved trends, low magnetic intensity 78470|78470|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned||||||||||||||||No|69042||||||Used in: Hegarty, R. (2010) Geophysical - geological interpretation map of the basement lithologies in the Thomson Orogen region, NSW. IN Thomson Orogen; release of preliminary and provisional information, June 2010 [DVD]. SPG. Curved magnetic trends of low intensity. Undifferentiated granite, gneiss and schist. Age: ?Devonian.|||||Y|
granodiorite 39544|39544|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Silurian||||Ordovician|||||||No|||||||Granodiorite: high level intrusion in Gidginbung Volcanics (intersected in drill core) Cootamundra 1:250k sheet area|Granodiorite. Felsic intrusive.||||Y|
granodiorite, aplite 75801|75801|||||Yes|Member, phase|Unnamed|Unnamed published|Briefly described|||Bathurst Granite|1244|Carboniferous|325||inferred, intrusive relationship|Carboniferous|330||inferred, intrusive relationship||||No|43639||||||Porphyritic granite and granodiorite, aplite  - Oberon 1:100k; equigranular granodiorite, aplite -  Bathurst 1:250k|Porphyritic granite and granodiorite, aplite||||Y|
gravel 75810|75810|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Neogene||||Paleogene|||||||No|43782||||||Used on Bathurst 1:250, and Oberon, Molong, Orange 100k sheets. Age shown as Tertiary. GSNSW preferes to use 'alluvial gravel deposits' for this unit.|||||N|
gravel, sand 75808|75808|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|43640||||||Used on Bathurst 1:250, Cowra  & Molong 1:100k. GSNSW prefers to use 'alluvial sand and gravel' for this unit.|||||N|
hornblende gabbro 75806|75806|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Carboniferous||||Carboniferous|||||||No|43654||||||Hornblende gabbro - Blayney 1:100k, shown as Cm - Bathurst 250k. Also used on Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2¿ Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW and on Mafic-Ultramafic Event Series dataset 2013, Geoscience Australia.|Hornblende gabbro|igneous mafic intrusive|||Y|
intermediate igneous - moderate magnetic intensity 78465|78465|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Devonian||||Ordovician|||||||No|69042||||||Used in: Hegarty, R. (2010) Geophysical - geological interpretation map of the basement lithologies in the Thomson Orogen region, NSW. IN Thomson Orogen; release of preliminary and provisional information, June 2010 [DVD]. II. Areas of moderate magnetic intensity. Possible intermediate plutonic/volcanic unit. Age shown as ?Ordovician-Devonian|||||U|
intermediate to felsic intrusives 42179|42179|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Jurassic||||Jurassic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Syenite, microsyenite|igneous intermediate intrusive|||N|
intermediate to mafic intrusives 42019|42019|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ordovician||||Ordovician|||||||No|||||||Lithology referring to an unnamed unit to be used for the New South Wales 1:1 million geological map, National Maps Project.|Monzonite, quartz monzonite, syenite, diorite, monzogabbro, gabbro; minor felsic intrusives|igneous intermediate intrusive|||Y|
intrusion, magnetic 78224|78224|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neoproterozoic||||Neoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013.  Interpreted from geophysics. said to be Neoproterozoic [on what basis?]. Gilmore, P.J., Greenfield, J.E., Mills, K., Musgrave, R.E., and Reid, W.J. 2011 Koonenberry Belt 1:250 000 Solid Geology , Geological Survey of NSW, Maitland.||igneous intrusive|||Y|
lamprophyre 39522|39522|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Triassic||||Triassic|||||||No|||||||mafic intrusive Cootamundra 1:250k sheet area.|Lamprophyres of Jurassic age||||N|
leucogranite 75807|75807|||||Yes|Member, phase|Unnamed|Unnamed published|Briefly described|||Bathurst Granite|1244|Carboniferous||||Carboniferous|||||||No|43639||||||Bathurst 1:100k, Orange 1:100k, Blayney 1:100k, Oberon 1:100k shown as part of Bathurst Granite. On Bathurst 1:250k this unit is not included as part of Bathurst Granite|Leucogranite||||Y|
lunette dunes 72955|72955|||||Yes|Formation, beds|Unnamed|Unnamed published|Unpublished|||||Quaternary||||Quaternary|||||||No|||||||Used in the 1:1 million scale Surface Geology of Australia dataset. GSNSW prefers to use 'aeolian lunette' for this unit.|Quartz and gypsum dunes and mounds (kopi); may include minor silt, sand, gravel, and clay flats adjacent to playas; locally includes some playa sediments|regolith|||N|
mafic and intermediate volcanics and intrusives 42184|42184|||||Yes|Member, phase|Unnamed|Unnamed published|Mentioned|Kara beds|9266|||Neoproterozoic||||Neoproterozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Alkali basalt, trachybasalt, trachyte and related intrusives|igneous mafic volcanic|igneous intermediate volcanic||N|
mafic dykes 78230|78230|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Permian||||Permian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Geological Survey of New South Wales, New England Orogen Z56 seamless geology pre-release, 2012 SURFACE GEOLOGY.|Mafic dykes: Gabbroic, olivine basalt, dolerite, & dioritic dykes|igneous mafic intrusive|igneous mafic volcanic||Y|
mafic intrusions 78277|78277|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ordovician||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.|Mafic Intrusions|igneous mafic intrusive|||Y|
mafic intrusives 40886|40886|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleozoic||||Mesoproterozoic|||||||No|||||||Lithology refers to an unnamed unit to be used on New South Wales 1:1 million geological map, National Maps Project.|Undifferentiated mafic intrusives|igneous mafic intrusive|||N|
mafic intrusives 42015|42015|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Carboniferous||||Carboniferous|||||||No|||||||Lithology referring to an unnamed unit to be used for the New South Wales 1:1 million geological map, National Maps Project.|Dolerite, diorite, gabbro, tonalite|igneous mafic intrusive|||Y|
mafic intrusives 42017|42017|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Devonian||||Devonian|||||||No|||||||Lithology referring to an unnamed unit to be used for the Australia 1:1 million geological map, National Maps Project.|Dolerite, gabbro, diorite, quartz diorite, monzodiorite, quartz monzodiorite, tonalite; rare lamprophyre|igneous mafic intrusive|||Y|
mafic intrusives 42021|42021|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Early Devonian||||Late Silurian|||||||No|||||||Lithology referring to an unnamed unit to be used for the New South Wales 1:1 million geological map, National Maps Project.|Dolerite, diorite, gabbro, norite, leucotonalite|igneous mafic intrusive|||Y|
mafic intrusives 42172|42172|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||Moruya Suite|12371|Early Devonian||||Late Silurian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Diorite, gabbro, hornblende gabbro|igneous mafic intrusive|igneous intermediate intrusive||N|
mafic intrusives 42178|42178|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Jurassic||||Jurassic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Dolerite, gabbro|igneous mafic intrusive|||N|
mafic intrusives 42182|42182|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Mesozoic||||Mesozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Alkali diorite, alkali gabbro, teschenite|igneous mafic intrusive|igneous foid-bearing intrusive||N|
mafic intrusives 42185|42185|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Permian||||Permian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Gabbro, dolerite|igneous mafic intrusive|||N|
mafic intrusives 78290|78290|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic|1673|13|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named mafic intrusive rock in Thackaringa region, ~30 km southwest of Broken Hill (reference to large dark-coloured hills to the east; no locational data ),  but lith description says 'amphibolite'? Age: Magmatic emplacement age (unpublished data, A.P. Donaghy) from Gibson et al. (1998).|?amphibolite|meta-igneous mafic|||Y|
mafic intrusives 78294|78294|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Paleoproterozoic|1690|11|isotopic, U/Pb-Pb/Pb ion probe|Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Un-named mafic intrusive rock in Thackaringa region, ~30 km southwest of Broken Hill (reference to mafic intrusive into anatectic albitic metasediments; no locational data). Magmatic emplacement age (Unpublished data - A.P. Donaghy) from Gibson et al. (1998).|Amphibolite|meta-igneous mafic intrusive|||Y|
mafic schist 78278|78278|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Ordovician||||Ordovician|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW. Pillow basalts and deep marine clastic material, observed in a quarry to the east of Narromine. Note: lith description does not match name.|Pillow basalts and deep marine clastic material|igneous mafic volcanic|sedimentary siliciclastic||N|
mafic to intermediate intrusions 78249|78249|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Mafic to intermediate Intrusions|igneous mafic intrusive|igneous intermediate intrusive||Y|
mafic to intermediate intrusions, sills, stocks 78250|78250|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Devonian||||Devonian|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Dawson M.W. and Glen R.A. 2006. Eastern Subprovince of the Lachlan Orogen Version 2 - Solid Geology and Mineral Deposits, 1:500 000 map. Geological Survey of NSW.
|Mafic to intermediate intrusions, sills and stocks|igneous mafic intrusive|igneous intermediate intrusive||Y|
mafic to intermediate intrusives 68001|68001|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|Nandewar Volcanic Complex|41276|||Early Miocene||||Early Miocene|||||||No|||Ollie Raymond|15/FEB/05|||Lithology referring to an unnamed unit to be used for NSW 1:1 million geological map, National Maps Project|Analcime dolerite and teschenite sills, dykes and plugs; monzonite|igneous mafic intrusive|||Y|
mafic to intermediate volcanics 68000|68000|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|Nandewar Volcanic Complex|41276|||Early Miocene||||Early Miocene|||||||No|||Ollie Raymond|15/FEB/05|||Lithology referring to an unnamed unit to be used for NSW 1:1 million geological map, National Maps Project|Hawaiite, trachyandesite, tristanite, trachyte, minor peralkaline trachyte, tuff|igneous mafic volcanic|||N|
mafic volcanics 42170|42170|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Permian||||Cambrian|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Basalt, andesite, minor felsic volcanic rocks, chert and slate|igneous mafic volcanic|igneous intermediate volcanic||N|
mafic volcanics 42177|42177|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Jurassic||||Jurassic|||||||No|||||||Lithology referring to an unnamed unit to be used for New South Wales 1:1 million geological map, National Maps Project.|Basaltic flows, sills and dykes; teschenite|igneous mafic volcanic|igneous foid-bearing volcanic||N|
mafic volcanics and high level intrusive rocks 42024|42024|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neogene||||Cenozoic|||||||No|||||||Lithology referring to an unnamed unit to be used for the Australian 1:1 million geological map, National Maps Project.|Tholeiitic and alkali basalt; trachybasalt, trachyandesite, trachyte, olivine leucitite, basanite, nephelinite, limburgite, dolerite; rare felsic volcanics, volcaniclastic sediments and soil horizons|igneous mafic volcanic|||N|
