Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Triassic intrusives in south-eastern and central Queensland 78396|78396|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Triassic||||Triassic|||||||No|68553|||||| Described on printed map as: 'Numerous named and unnamed plutonic units throughout south-eastern and central Queensland'. Map symbol Rg on GSQ 1:2mill printed map and in digital data. To be used in GA 1:2.5m Bedrock Geology.|Granite, granodiorite, tonalite, diorite and gabbro|igneous felsic intrusive|igneous mafic intrusive||Y|
Triassic sedimentary rocks 76703|76703|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Triassic|205|||Early Triassic|251||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Triassic sedimentary rocks 76704|76704|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Triassic|230|||Early Triassic|251||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Triassic sedimentary rocks 76705|76705|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Triassic|238|||Early Triassic|251||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Triassic sedimentary rocks 76707|76707|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Triassic|238|||Early Triassic|251||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset.|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Tribute Hills Arenite|27592|Tribute Hills Sandstone|18591|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Silurian||||Ordovician|||||||No|42690||||||See also Tribute Hills Formation. Camel Creek Subprovince, Broken River Province. Poor age constraints (Geology of Queensland 2013, p270).|Quartzose arenite, subordinate mudstone|sedimentary siliciclastic|||N|
Trig Hill Granite|36343|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|22460||||||Informal name of exploration company? At prospect O42, Cloncurry goldfield.|||||Y|
Trimble Member|18594|Trimble Formation|18593|||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Wallumbilla Formation|19323|||Early Cretaceous||||Aptian|||||68||No|33182|||||||||||N|
Trooper Creek Formation|24044|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Seventy Mile Range Group|23961|||Early Ordovician||||Late Cambrian||||1700|4000||No|37765||R.A.Henderson|23/MAR/82|||To be used South of Charters Towers. Locally included in Mount Windsor Volcanics.|Andesitic/basaltic lava and volcaniclastic sediments; dacite lava; rhyolitic and dacitic lava and fragmental rocks; dacitic porphyry high level intrusives; fine to medium-grained sandstone; siltstone; shale; fossiliferous.|igneous volcanic|sedimentary siliciclastic||N|
Trooper Creek Formation - andesite|69430|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Trooper Creek Formation|24044|||Ordovician||||Ordovician|||||||No|||||||Informal subdivision of Trooper Creek Formation to be used on the Queensland 1:1 million geological map, National Maps Project.|Andesitic/basaltic lava; coarse to medium-grained andesitic volcaniclastic sediments; coarse andesitic fragmental rocks|igneous intermediate volcanic|igneous mafic volcanic||N|
Trooper Creek Formation - dacite|69550|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Trooper Creek Formation|24044|||Ordovician||||Ordovician|||||||No|||||||Informal subdivision of Trooper Creek Formation to be used on the Queensland 1:1 million geological map, National Maps Project.|Dacite lava; dacitic fragmental rocks; dacitic porphyry high level intrusives|igneous felsic volcanic|||N|
Trooper Creek Formation - sediments|69431|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Trooper Creek Formation|24044|||Ordovician||||Ordovician|||||||No|||||||Informal subdivision of Trooper Creek Formation to be used on the Queensland 1:1 million geological map, National Maps Project.|Fine to medium-grained sandstone; siltstone; shale; fossiliferous|sedimentary siliciclastic|||N|
Trooper Creek Formation - volcanics and sediments|69432|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Trooper Creek Formation|24044|||Ordovician||||Ordovician|||||||No|||||||Informal subdivision of Trooper Creek Formation to be used on the Queensland 1:1 million geological map, National Maps Project.|Andesitic/basaltic lava and volcaniclastic sediments; dacite lava; rhyolitic and dacitic lava and fragmental rocks; dacitic porphyry high level intrusives; fine to medium-grained sandstone; siltstone; shale; fossiliferous|igneous intermediate volcanic|igneous mafic volcanic||N|
Trooper Supersuite|38210|||||Yes|Supergroup|Formal|Other new published name|Briefly described||||||||||||||||No|23422|||||||||||Y|
Tuckers Igneous Complex|18633|||||Yes|Group, Suite|Formal|Unknown or process pending|Defined|||Tuckers Suite|38244|Early Permian|280|8|isotopic, K/Ar|Carboniferous|288|9|isotopic, K/Ar|||QLD|No|34409|48914||||||||||Y|
Tuckers Igneous Complex - gabbro|69496|||||Yes|Formation, beds|Informal|Variation of published name|Not recorded|Tuckers Igneous Complex|18633|Tuckers Suite|38244|Permian||||Carboniferous|||||||No|||||||Informal subdivision of Tuckers Igneous Complex to be used on the Queensland 1:1million geological map, National Maps Project.|Gabbro, diorite, granodiorite, minor tonalite and monzogranite|igneous mafic intrusive|||Y|
Tuckers Igneous Complex - granodiorite|69497|||||Yes|Formation, beds|Informal|Variation of published name|Not recorded|Tuckers Igneous Complex|18633|Tuckers Suite|38244|Permian||||Carboniferous|||||||No|||||||Informal subdivision of Tuckers Igneous Complex to be used on the Queensland 1:1million geological map, National Maps Project.|Biotite-hornblende granodiorite and tonalite; monzogranite, gabbro, diorite, quartz diorite, rare mangerite; minor leucocratic granite|igneous felsic intrusive|||Y|
Tuckers Suite|38244|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Leichhardt Supersuite|34680|Early Permian||||Late Carboniferous|||||||No|23422|||||||||||Y|
Tuckers Supersuite|34676|||||Yes|Supergroup|Formal|Variation of published name|Briefly described||||||||||||||||No|22847|||||||||||Y|
Tulliegorim Granodiorite|23057|||||Yes|Formation, beds|Formal|Resvd name published|Described|||||Early Devonian||||Late Silurian|||||||No|43093||Hutton L.J., Rienks I.P., Crouch S.B.S.|13/APR/92|||See also description of misspelling - Tullegorim Granodiorite.|||||Y|I-type
Tully Granite Complex|18662|||||Yes|Group, Suite|Formal|Other new published name|Defined|||Ingham Supersuite|36357|Early Permian|273||isotopic, K/Ar|Early Permian|286|4|isotopic, U/Pb-Pb/Pb ion probe||||No|43927|43927|||||Defined 1964. Intrudes Hodgkinson Formation, Glen Gordon Volcanics. See Geology of Queensland 2013, p495.|White, grey, or pale pink hornblende-(I-type) biotite granite to biotite-hornblende granodiorite; minor quartz gabbro, biotite granite.|igneous felsic intrusive|||Y|
Tumoulin granite|36568|||||Yes|Formation, beds|Informal|Other new published name|Briefly described||||||||||||||||No|23513|||||||||||Y|
Tungi Creek Granodiorite|26962|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Late Triassic||||Late Triassic||||||QLD|Yes|30914||Murphy P.R., Schwarzbock H., Cranfield L.S., Withnall I.W., Murray C.G.||Staines, H.R.E.|07/AUG/75||Biotite-hornblende granodiorite, hornblende-biotite granite|igneous felsic intrusive|||Y|
Tunnel beds|73045|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|Wildash Group|20016|||Early Permian||||Early Permian|||||||No|61392|||||||||||N|
Turkey Beach Granite|70391|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Late Triassic||||Late Triassic|||||||No|68319||von Gnielinski, F. (GSQ)|11/MAY/06|||For the Bundaberg mapping project - Miriam Vale 1:100k sheet; nearest town is Turkey Beach.|Pink medium-grained, equigranular biotite syenogranite; locally abundant microdiorite enclaves up to 2m long; commonly intruded by basalt and felsic dykes. 
|igneous felsic intrusive|||Y|
Turn Back Granite|75649|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Permian||||Carboniferous|||||||No|||Bultitude, R.J.|12/MAR/10|||Located ~70 km south-west of Proserpine, in the Urannah (8556) 1:100 000 Sheet area, Bowen 1:250 000 Sheet area (SF55-03); named after Turn Back Creek, which drains part of the unit. Most probably Carboniferous or Permian.|Pale pink, medium-grained, slightly to moderately porphyritic biotite monzogranite to granodiorite?; locally with rapakivi  texture and traces of allanite; also with scattered mafic inclusions up to ~1 m across|igneous felsic intrusive|||Y|
Turner Creek Conglomerate|18708|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined||||||||||||||||No|44369|44369|||||See also Lexicon.|||||N|
Turrets Formation|24052|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Bundock Creek Group|27077|||Famennian||||Frasnian|||||840|QLD|Yes|41260|41739|I.W.Withnall|17/MAY/84|Withnall, I.|19/MAR/08|DEFINITION CARD  rec'd March 2008.  Intruded by Montgomery Range Igneous Complex.|Coarse-grained, feldspathic to lithofeldspathic (locally volcaniclastic) sandstone, mudstone, and lesser conglomerate and reworked tuff|sedimentary siliciclastic|||N|
Turtle Swamp Granite|27997|Turtle Swamp|23070|||Yes|Formation, beds|Formal|Resvd name published|Described|||Lankelly Suite|10174|Early Devonian||||Late Silurian|||||||No|43596|||||||Pale grey to cream, abundantly porphyritic muscovite-biotite granite|igneous felsic intrusive|||Y|
Twelve Mile Schist|23072|||||Yes|Formation, beds|Formal|Resvd name published|Described|Yambo Metamorphic Group|23282|||Mesoproterozoic||||Paleoproterozoic|||||||No|43287||Bultitude, R.J.|25/MAY/94|||part of Yambo Metamorphic Group.|Mainly pale grey, fine to medium-grained, (garnet-) sillimanite-quartz schist, and thin-bedded, fine-grained quartzite; minor fine to medium-grained amphibolite|metasedimentary siliciclastic|||N|
Twiddler Hill Basalt|26329|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Pleistocene||||Pliocene||||||QLD|Yes|42810|42810|Willmott W.F.|09/NOV/84|Whitaker, W.|14/MAR/86|Published 1988 Cairns region map commentary.|||||N|
Twin Dams Andesite|27655|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Namarrong Volcanic Subgroup|27516|||Early Permian||||Late Carboniferous|||||300||No|39917||B.S.Oversby|20/JUL/77||||Grey to green aphyric augite-pigeonite basaltic andesite|igneous felsic-intermediate volcanic|||N|
Twin Humps Adamellite|18740|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Weymouth Supersuite|36387|Early Permian||||Early Permian||||||QLD|No|34581|34581|||||See also Twin Humps Granite.|Hornblende-biotite monzogranite, leucocratic biotite, monzogranite|igneous felsic intrusive|||Y|
Twin Humps Granite|36653|Twin Humps Adamellite|18740|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Weymouth Supersuite|36387||||||||||||No|23420||||||Also see Twin Humps Adamellite|||||Y|
Twins basalt|34988|||||Yes|Formation, beds|Informal|Other new published name|Mentioned||||||||||||||||No|22941||||||Within Sturgeon Volcanic Province.|||||N|
Two Creek Granodiorite|30106|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||Columbia Creek Supersuite|38174|Ordovician||||Ordovician|||||||No|43093|||||||Fine-grained, muscovite-biotite granodiorite|igneous felsic intrusive|||Y|
Two Mile Granite|26186|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Millchester Supersuite|34670|Early Devonian||||Late Silurian||||||QLD|No|42245|42245||||||Pinkish to greenish grey, fine to medium-grained, porphyritic hornblende-biotite monzogranite|igneous felsic intrusive|||Y|
Two Rail Monzogranite|25561|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Flyspeck Supersuite|27776|Early Devonian||||Late Silurian||||||QLD|No|42610|42610||||||Pale grey, sparsely and weakly porphyritic, allanite-biotite monzogranite grading to granite and granodiorite, porphyritic in part|igneous felsic intrusive|||Y|
Tynemouth Diorite|23078|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|42980||Leitch E.C.|15/SEP/93|||Tynemouth Island, Shoalwater Bay.|||||Y|
Ukalunda Formation|18773|Ukalunda beds|27595|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|42547||||||This name now supersedes Ukalunda beds (Geology of Queensland 2013, p171-172). The Formation excludes older low-grade metamorphic rocks previously included in Ukalunda beds, but now reassigned to either Anakie Metamorphics or Les Jumelles beds.
Province: Ukalunda Shelf.|Fine- to medium-grained, labile to sublabile, lithic and feldspathic sandstone, mudstone and minor conglomerate and limestone.|feldspar- or lithic-rich arenite to rudite|sedimentary carbonate||N|
Ukalunda and Sedgeford Formations; Dunstable and Theresa Creek Volcanics; Douglas Creek Limestone;  and unnamed Devonian sedimentary and volcanic units|78140|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Devonian||||Devonian|||||||No|68553||||||Published in Queensland Geology 1:2 000 000 map (2012). To be used in GA 1:2.5m Bedrock Geology.|Limestone, andesitic to basaltic lavas and volcaniclastics, quartz sandstone and conglomerate|sedimentary carbonate|igneous volcanic||N|
Ukin Granite|28038|Ukin|23080|||Yes|Formation, beds|Formal|Resvd name published|Described|||Ebagoola Suite|27766|Late Devonian||||Late Silurian|||||||No|43596||Blewett R.|01/MAR/93|||For subunit of Holroyd or Dargalong Metamorphics.|||||Y|
Ulam Marble|18781|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|31659|||||||||||N|
Ulangool Granite|70397|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Late Triassic||||Late Triassic|||||||No|68319||von Gnielinski, F. (GSQ)|11/MAY/06|||For the Bundaberg mapping project - Rosedale 1:100k sheet; nearest town is Rosedale.|Medium to very coarse-grained porphyritic biotite granite; common rhyolite and dacite dykes; locally weakly foliated.|igneous felsic intrusive|||Y|
Umbrella Granodiorite|39593|Umbrella Creek Granodiorite|40140|||Yes|Formation, beds|Formal|Other new published name|Briefly described|Bouldercombe Igneous Complex|2383|Monal Suite|39550|Early Triassic||||Late Permian|||||||No|23799||||||See also Umbrella Creek Granodiorite.|Pale grey medium-grained biotite-hornblende granodiorite with abundant dark grey fine-grained xenoliths|igneous felsic intrusive|||Y|
Unbunmaroo Member|18819|||||Yes|Member, phase|Formal|Resvd name published|Defined|Ninmaroo Formation|14173|||Datsonian||||Payntonian|||||250|NT|Yes|46897||Druce E.C., Radke B.M., Shergold J.H.,|13/DEC/06|Whitaker, W.|21/DEC/79||Medium to thick bedded limestones (peloidal (pellet-like) clast and peloidal grainstone (Dunham, 1962), micrite (probably stromatolitic), sandy peloidal grainstone) Pseudomorphs of gypsum and anhydrite.||||N|
Undara Basalt|18824|Undara basalt|18825|||Yes|Formation, beds|Formal|Other new published name|Described|McBride Basalt Group|29973|||Pleistocene|.19|||Pleistocene|.19|.03|isotopic, K/Ar||||No|45009|||||||Vesicular tholeiitic olivine basalt, vent|igneous mafic volcanic|||N|
Undercliffe Falls Monzogranite|41352|Undercliffe Falls Adamellite|18827|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Bungulla Suite|67899|Early Triassic||||Early Triassic|||||||No|60079||||||Previously in the Moonbi Suite, now in Bungulla Suite of the Stanthorpe Supersuite. See also Undercliffe Falls Granite, also used by GSQ in 2007.|Coarse monzogranite characterised by flesh- to white-coloured K-feldspar phenocrysts set in a coarse groundmass of plagioclase, quartz, K-feldspar and abundant biotite and hornblende.  Mafic enclaves abundant|igneous felsic intrusive|||Y|I-type
