Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Yaya Metamorphic Complex|41858|Yaya|36542|||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Paleoproterozoic|1640|||Paleoproterozoic|1660||||||Yes|60674|67565|I.R. Scrimgeour, D.F. Close, C.J. Edgoose|05/OCT/04|Kruse, P.D.|05/OCT/04||Calc-silicate rock; diopside-quartz-anorthite-titanite+/-epidote and/or hornblende; less abundant hornblende-rich calc-silicate, metapelite, quartzite; retrogressed migmatite with igneous and sedimentary precursors; biotite-muscovite schist|metasedimentary|meta-igneous felsic||N|
Yeeradgi Sandstone|24597|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Wauchope Subgroup|24565|||Orosirian|1790||inferred, lithostratigraphic correlation|Orosirian|1820||inferred, lithostratigraphic correlation||800|NT|Yes|39624|49033|Stewart A.J., D.H.Blake|18/NOV/82|Brakel, A.|16/FEB/84|For use in Davenport Geosyncline. Within the Hatches Creek Group (Lower Wauchope Subgroup).  See also misspelling - Yerradji Sandstone.|Subarkosic and sublithic, volcaniclastic/tuffaceous arenite, siltstone and shale; minor felsic volcanic rocks including lava, tuff and cherty ashstone.|feldspar- or lithic-rich arenite to rudite|sedimentary siliciclastic||N|
Yeldham Granite|20928|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Yeldham Suite|41336|Statherian||||Statherian|1796|3||||QLD|Yes|36548|36548|Hutton L.J.|08/MAY/80|Whitaker, W.|05/JUN/80|Lawn Hill area. Mount Isa Province. Defined (1980) as Precambrian age. Previously mapped as part of the Weberra Granite.  Age: ~1820Ma. Intrudes the Kamarga Volcanics.  In Geology of Queensland 2013, p60. Age given as 1796+/-3 Ma.|Medium-grained muscovite leucogranite; pegmatite dykes and minor greisen.|igneous felsic intrusive|||Y|
Yenberrie Granite|30409|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|43140||||||Probably superseded by Yenberrie Leucogranite.|||||Y|
Yenberrie Leucogranite|24140|||||Yes|Formation, beds|Formal|Other new published name|Described|||Tennysons Suite|31732|Orosirian|1820|||Orosirian|1870||||||No|39679||P.G.Stuart-Smith|30/MAR/83|||Pine Creek Province. Supersedes Yenberrie Granite?  Within the Cullen Supersuite. Intrudes Burrell Creek Formation.|Fine to coarse grained leucogranite, greisen.|igneous felsic intrusive|||Y|
Yeuralba Granite|20978|||||Yes|Formation, beds|Formal|Other new published name|Fully described|||David Suite|72698|Orosirian|1820|||Orosirian|1850||||||No|44201||||||Pine Creek Province. Formerly of the Jim Jim Suite. Intrudes Tollis Formation.|Medium to coarse biotite muscovite leucogranite, tourmaline greisen.|igneous felsic intrusive|||Y|I-type
Yinabalbu Member|69781|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Lander Rock Formation|69780|||Paleoproterozoic||||Paleoproterozoic|||||||No|61405||||||Age: >1835Ma.|Poorly sorted silty and clayey sandstone and subgreywacke, minor coarse quartzite and slate, faulted and invaded by quartz veins.|sedimentary siliciclastic|metasedimentary siliciclastic||N|
Yindjirbi|39115|||||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Donnellan, N.|18/SEP/03|||Mount Peake 1:250 000 sheet area.|||||N|
Yirrkala Formation|23310|Mullaman beds|13380|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Cenomanian||||Albian|||||50|NT|Yes|43630|43630|Krassay A.|10/JUN/94|Kruse, P.D.|12/JAN/95|BLUE MUD BAY 1:250 000 sheet area. Formerly part of the Mullaman beds.|White to pale grey, fine to very coarse grained sandstone with massive to thick planar beds, trough cross beds, rare chert pebbles and plant fossils|sedimentary siliciclastic|||N|
Yiyintyi Sandstone|21009|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Tawallah Group|17902|||Statherian|1780||inferred, overlying unit|Statherian|1800||inferred, underlying unit||3000||No|44305||||||Defn on Tech File E/53-8. See also the misspelt Yiyinti Formation.  Numeric age estimates are inferred and are poorly constrained (McArthur Basin tectonostrat map, Rawlings, 2001).|Quartz arenite and lesser sublitharenite and litharenite; fine to coarse grained with scattered quartz pebbles and minor conglomerate|sedimentary siliciclastic|||N|
Your Dam Metamorphics|27634|Your Dam metamorphics|24144|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|48997||||||Probably Orosirian?|Muscovite-quartz-feldspar granofels; schistose gneiss, muscovite-biotite schist|metasedimentary siliciclastic|||N|
Yow Creek Formation|74205|||||Yes|Formation, beds|Formal|Other new published name|Described|Weaber Group|19643|||Visean||||Visean|||||1160||No|61542||||||New addition to Weaber Gp. when Milligans Fm. was further subdivided into Milligans Fm.and Yow Fm. - revisions by Gorter et al (2005).|Shale and sandy siltstone. Further details of lithology and fossils given by Gorter et al (2005).||||N|
Yuduyudu Formation|23312|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Spencer Creek Group|29406|||Statherian||||Statherian|||||250|NT|Yes|44112||Rawlings D.|01/MAR/95|Haines, P.|14/MAR/95|Arnhem Land. Max Age: ~1710 Ma|Sandstone: fine-grained, ferruginous; mudstone.||||N|
Yuendumu Sandstone|26250|||||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Early Cambrian||||Neoproterozoic|||||700|NT|No|30258|45155||||||Red-brown to pale brown sandstone, minor arkosic sandstone; trace fossils|sedimentary siliciclastic|||N|
Yulyupunyu Granitic Gneiss|30244|Yulyupunyu|23315|||Yes|Formation, beds|Formal|Resvd name published|Described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|43749||Young D.|29/APR/93|||Mt Doreen 1:250 000 sheet area. Of the Arunta Complex. Intrudes Lander Rock beds. See also Yulyupunyu Granite Gneiss.|Deformed megacrystic muscovite-biotite granite; augen gneiss, locally migmatitic|meta-igneous felsic intrusive|high grade metamorphic rock||Y|
Yumurrpa Granophyre|31344|Yumurrpa|23316|||Yes|Formation, beds|Informal|Variation of reserved name|Described|||||Paleoproterozoic|1760||inferred, structural relationship|Paleoproterozoic|1805||inferred, structural relationship||||No|43631||||||MT THEO 1:250 000 sheet area. Age: >1760Ma.  Intrudes Lander Rock beds. No longer included in Southwark Suite in latest Mt Theo 250K map (2005), so minimum age, based on Yarunganyi Granite (Southwark Suite) may no longer be considered applicable.|Dark grey schistose muscovite-bearing granitic rock with small augen (2-4 mm) of feldspar and quartz|igneous felsic intrusive|||Y|
Yungkulungu Formation|23318|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Ooradidgee Group|39122|||Orosirian|1849|5|isotopic, U/Pb-Pb/Pb ion probe|Orosirian|||||1900|NT|Yes|43224||Morrison R.S.|15/MAY/91|Kruse, P.D.|31/DEC/95|Tennant Ck 1:250 000? Defn publ. soon. Tennant Creek / Davenport Province. Parent group stated to be Ooradidgee Group (Geology of Tennant Creek region 1:500K map, 2004). Age: >1840Ma.|Medium to thick bedded lithic arenite and volcanic litharenite with magnetite/heavy mineral laminae; minor granule and pebble beds; interbedded tabular siltstone, felsic ignimbrite and tuff; thick foliated porphyritic rhyolite lava flows.|feldspar- or lithic-rich arenite to rudite|igneous felsic volcanic||N|
Yungkulungu Formation - sedimentary lithofacies|72692|||||Yes|Member, phase|Informal|Variation of published name|Described|Yungkulungu Formation|23318|||Orosirian||||Orosirian|||||||No|67175||||||Unit to be used for Northern Territory 1:1 million geological map, National Maps Project.|Lithic/sublithic/volcanilithic/tuffaceous arenite, siltstone, shale; sandstone, magnetite laminae; welded and non-welded felsic crystal-lithic tuff and lapilli tuff; minor felsic lava and ignimbrite|sedimentary siliciclastic|||N|
Yungkulungu Formation - volcanic lithofacies|72693|||||Yes|Member, phase|Informal|Variation of published name|Described|Yungkulungu Formation|23318|||Orosirian||||Orosirian|||||||No|67175||||||Unit to be used for Northern Territory 1:1 million geological map, National Maps Project.|Welded and non-welded felsic crystal-lithic tuff and lapilli tuff; minor felsic volcanic lava and ignimbrite; felsic crystal-lithic tuff and lapilli tuff; rhyolitic and rhyodacitic lava and ignimbrite; tuffaceous arenite with interbedded siltstone|igneous felsic volcanic|||N|
Yunkanjini Granite|72410|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||Southwark Suite|40018|Mesoproterozoic||||Mesoproterozoic|||||||No|62633||||||Shown as younger than 1590-1570 Ma Chewings Event ie Mesoproterozoic|Coarse to megacrystic porphyritic biotite granite, less abundant dark fine grained phase|igneous felsic intrusive|||Y|
Yununba Granite|38049|||||Yes|Formation, beds|Formal|Other new published name|Defined|Kulpitjata Granite Complex|38047|||Mesoproterozoic||||Mesoproterozoic||||||NT|No|24302|24301|||||Within the Pitjantjatjara Supersuite.  Intrudes Allanah Gneiss and Opparinna Metamorphics.|Medium- to coarse-grained muscovite-biotite granite, weakly to strongly porphyritic, strongly foliated.||||Y|
Zamia Creek Siltstone|21071|||||Yes|Formation, beds|Formal|Other new published name|Defined|Balma Group|21185|||Statherian||||Statherian|||||300|NT|No|44299|43010|||||Formerly of McArthur Group.|Mudstone: grey, laminated, commonly dolomitic; dolostone: brown to grey, microbial laminations, fenestral fabrics, leached or silicified most outcrops; minor sandstone; cauliflower chert nodules.||||N|
Zamu Dolerite|27310|Zamu Complex|27636|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Orosirian|1850|||Orosirian|1890||||2000|NT|Yes|35140|35140|Ferguson J., Needham R.S.|15/MAY/78|Brown, M.C.|19/JUN/78|Intrudes: Wildman Siltstone (Mount Partridge Group), Cahill Formation, Nourlangie Schist; also intrudes Manton Group. Intrudes Koolpin Formation, Gerowie Tuff, Mount Bonnie Formation (South Alligator Group) and Burrell Creek Formation (Finniss River Group).|Grey, medium to coarse quartz dolerite, minor hornblende granophyre; rare biotite-hornblende-augite pegmatite.|igneous mafic intrusive|||Y|
Zimmermann Sandstone|21089|Zimmerman Sandstone|21087|||Yes|Formation, beds|Formal|Other new published name|Defined|Langfield Group|10161|||Tournaisian||||Tournaisian|||||140|WA|No|45038|45038|||||Defn on Tech File D/52-10. See also misspelling Zimmerman Sandstone.|Quartzose, feldspathic and lithic sandstone, minor siltstone and shale|sedimentary siliciclastic|||N|
alluvium 68119|68119|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium: fine and coarse clay-quartz sand, silt and minor gravel over dolerite, minor metamorphosed and partially metamorphosed gabbro, norite, chlorite schist, tremolite-actinolite schist ||||N|
alluvium 68120|68120|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium: fine and coarse clay-quartz sand, silt and minor gravel over quartzofeldspathic gneiss, subordinate biotite gneiss ||||N|
alluvium 68181|68181|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium  ||||N|
alluvium 68182|68182|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium; aeolian quartz sands with fixed dunes ||||N|
alluvium 68183|68183|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium; aeolian quartz sand ||||N|
alluvium 68185|68185|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Cenozoic|||||||No||||||||Alluvium; kaolinitic quartzose sandstone, siltstone, mudstone ||||N|
alluvium 68191|68191|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Cenozoic|||||||No||||||||Alluvium; undivided deeply-weathered rock, commonly with well-developed ferruginous, mottled and leached zones (age of weathering) ||||N|
alluvium 68193|68193|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium over aeolian quartz sand ||||N|
alluvium 68195|68195|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium; over undivided deeply-weathered rock, commonly with well-developed ferruginous, mottled and leached zones (age of weathering) ||||N|
alluvium 68220|68220|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium, colluvium, scree ||||N|
alluvium 68221|68221|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium, aeolian quartzose sand ||||N|
alluvium 68222|68222|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Alluvium, aeolian quartzose sand over garnet-biotite-quartz-plagioclase gneiss, amphibolite ||||N|
amphibolite 68110|68110|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Proterozoic||||Proterozoic|||||||No|||||||Quartz 1:100,000 scale geological map|Metamorphosed basic igneous rocks (amphibolite) lacking relict igneous textures; rare hornblende gneiss, vein quartz ||||N|
amphibolite Madderns, Yaya, Iwupataka packages 78219|78219|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Warumpi Province in in Northern Territory 1:2 500 000 map (Ahmad & Scrimgeour, 2006) . Age inferred from associated granites ~1680 Ma.|Amphibolite|meta-igneous mafic|||Y|
basalt 78200|78200|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Kudinga Basalt equivalent inferred under cover. Tennant province in North Arunta 1:500 000 map (Vandenburg et al., 2004), Age inferred ~1810 Ma.|Basalt|igneous mafic volcanic|||N|
basalt 78208|78208|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Paleoproterozoic||||Paleoproterozoic|||||||No|||||||Unnamed unit used in the Mafic-Ultramafic Event Series dataset 2013. Treasure Volcanics equivalent.  Aileron province in North Arunta 1:500 000 map (Vandenburg et al., 2004). Age inferred ~1810 Ma.|Basalt|igneous mafic volcanic|||N|
bauxite 70593|70593|||||Yes|Formation, beds|Unnamed|Other new published name|Briefly described|||||Cenozoic||||Cenozoic|||||||No||||||||Bauxite, aluminous laterite|regolith|||N|
black soil 33727|33727|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|44483||||||Used on Alsace, Ardmore, Carrara Range region, Mammoth Mines region 1:100k maps & Mt Drummond 1:250k sheet. Also used in Oban file of Mt Isa dataset.|Black soil.||||N|
black soil plain 68902|68902|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Cenozoic|||||||No|||Ollie Raymond, Alan Whitaker|10/MAY/05|||Lithology referring to an unnamed unit used for Queensland, Northern Territory and WA 1:1 million geological maps, National Maps Project|Residual black, dark grey or brown clayey soil|regolith|||N|
calcrete 38497|38497|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|||||||Unnamed unit for the Australian 1:1 million scale surface geology map for National Maps Project.  Map symbol: Czk.|Calcrete, travertine; calcareous cementing of bedrock and transported materials; pisolitic to nodular or massive; as low mounds, in playa lakes, valley calcrete, or in subsurface; may contain intercalated chalcedony; locally dissected and karstified|regolith|||N|
calcrete 68201|68201|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Calcrete ||||N|
coastal dunes 38488|38488|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Quaternary||||Quaternary|||||||No|||||||Unnamed unit used on Australian 1:1M scale surface geology map.  Map symbol: Qdc.|Coastal sand dunes, beach sand, barrier beaches, foredune, beach ridges; calcareous and siliceous, locally shelly and/or cemented (beach rock); locally reworked|regolith|||N|
colluvium 68197|68197|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Scree, gravel, colluvium  ||||N|
colluvium 68198|68198|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Scree, gravel, colluvium  ||||N|
colluvium 68199|68199|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Scree, gravel, colluvium ||||N|
colluvium 68223|68223|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Quaternary||||Quaternary|||||||No||||||||Colluvium, scree ||||N|
conglomerate 38504|38504|||||Yes|Formation, beds|Unnamed|Unnamed published|Briefly described|||||Cenozoic||||Cenozoic|||||||No|||||||Unit is to be used as part of a "standard set" of symbols for National Maps Project.  Map symbol: Tsc (updated to Czcc)|Conglomerate, sandstone, lesser fine grained sedimentary rocks; locally ferruginised or silicified; includes impact crater-fill conglomerate, breccia and brecciated sandstone|sedimentary siliciclastic|||N|
